pathway	TE16SAAA_S70	TE16SAAB_S71	TE16SAAC_S72	TE16SAAD_S73	TE16SABA_S74	TE16SABB_S75	TE16SABC_S76	TE16SABD_S77	TE16SACA_S78	TE16SACB_S79	TE16SACC_S80	TE16SACD_S81	TE16SADA_S82	TE16SADB_S83	TE16SADC_S84	TE16SADD_S85	TE16SAEA_S86	TE16SAEB_S87	TE16SAEC_S88	TE16SAED_S89	TE16SBAA_S90	TE16SBAB_S91	TE16SBAC_S92	TE16SBAD_S93	TE16SBBA_S94	TE16SBBB_S95	TE16SBBC_S96	TE16SBBD_S97	TE16SBCA_S98	TE16SBCB_S99	TE16SBCC_S100	TE16SBCD_S101	TE16SBDA_S102	TE16SBDB_S103	TE16SBDC_S104	TE16SBDD_S105	TE16SBEA_S106	TE16SBEB_S107	TE16SBEC_S108	TE16SBED_S109	TE16SCAA_S110	TE16SCAB_S111	TE16SCAC_S112	TE16SCAD_S113	TE16SCBA_S114	TE16SCBB_S115	TE16SCBC_S116	TE16SCBD_S117	TE16SCCB_S118	TE16SCCC_S119	TE16SCCD_S120	TE16SCDA_S121	TE16SCDB_S122	TE16SCDC_S123	TE16SCDD_S124	TE16SCEA_S125	TE16SCEB_S126	TE16SCEC_S127	TE16SCED_S128	TE16SDAA_S129	TE16SDAB_S130	TE16SDAC_S131	TE16SDAD_S132	TE16SDBA_S133	TE16SDBB_S134	TE16SDBC_S135	TE16SDBD_S136	TE16SDCB_S137	TE16SDCC_S138	TE16SDCD_S139	TE16SDDA_S140	TE16SDDB_S141	TE16SDDC_S142	TE16SDDD_S143	TE16SDEA_S144	TE16SDEB_S145	TE16SDEC_S146	TE16SDED_S147	TE16SEAA_S148	TE16SEAB_S149	TE16SEAC_S150	TE16SEAD_S151	TE16SEBA_S152	TE16SEBB_S153	TE16SEBC_S154	TE16SEBD_S155	TE16SECA_S156	TE16SECB_S157	TE16SECC_S158	TE16SECD_S159	TE16SEDA_S160	TE16SEDB_S161	TE16SEDC_S162	TE16SEDD_S163	TE16SEEA_S164	TE16SEEB_S165	TE16SEEC_S166	TE16SEED_S167
PWY-5531	137.0953429853942	66.49005091690077	31.327102715430712	74.20988545358392	51.35465717553334	0.0	44.57212110031438	28.365025991511956	339.21494709714744	718.30114252516	227.92175498206515	11.9691620766371	368.7666693357407	431.91799898952274	57.23870996243495	212.6366053127899	569.772818430812	182.6190130131817	183.52471256666607	315.04209271688615	76.6655962834695	49.80768037086489	0.0	262.2353955336847	129.89703883521298	23.89426075247598	0.0	131.0372768942834	741.8645147392964	353.8498708865082	327.2488717721512	783.4463163867	1121.30293143386	683.3592976461846	212.33491173191103	213.10646085530982	365.1353747280339	421.60316438955977	463.3283803082698	298.4416336028646	47.70826891714395	79.44262119964097	65.53104255612631	145.12564018026762	595.0948330714233	537.3051457432775	260.210086774151	679.0422211510162	416.81298913252624	579.306354801343	150.4169435967681	238.10628435998237	568.2157624998384	202.57058745223168	171.08540418170557	763.4140577630426	538.6288509907496	475.7901736810884	318.14976671992696	905.9853214679595	93.42300215801482	86.42227546366286	534.3645717600021	267.54735570641816	102.52277981433673	47.670666826304874	181.1678516295837	325.2584424953976	193.51800875604482	435.29602602868937	552.7497729451075	235.9406510861172	353.8771966681619	271.1213807521792	390.6104465293647	781.916901748771	202.89793653041562	0.0	462.33940706117795	101.96639392924733	167.0772543161381	20.95038960884401	502.8731598617771	26.245990450010872	28.377776981336744	68.14436085830097	0.0	183.52125322065734	170.19151697438306	617.9591034211476	200.17652281253532	718.8733043948097	301.28084800139607	190.19367656956268	146.5888199523084	758.5348595107099	196.826258147718	284.5528755997011
PWY-5532	44.117869280923166	0.0	0.0	0.0	56.31769387030107	70.09979969815377	0.0	56.8730256885411	33.97335465424687	12.624211566228439	43.449362146078265	0.0	5.683135441840916	48.60366766722962	4.184785746017483	24.593298019198958	0.0	39.982360040603325	29.34361829765826	20.353521278466488	76.54331274242206	80.44793114728874	0.0	0.0	42.09034364619465	100.93102730508252	21.18884389817926	81.29718680217094	26.48287587384336	31.263136571921784	0.0	0.0	39.69770827083476	145.46843163670079	31.74588758110125	0.0	0.0	0.0	0.0	32.127767276590944	75.62810456971685	78.36648831963728	130.21218777245554	0.0	96.71491869379017	84.82332458329005	32.08618038784279	26.555685733373785	28.80919660778375	24.81689146852105	8.260737163562863	0.0	22.67023704485416	14.32245379939241	0.0	56.43623714817946	8.844202512644301	0.0	25.84654613434226	232.38210014974365	210.37947267263166	0.0	76.65970880624776	90.58455559058264	92.60916985704286	74.37001148412622	40.41713307170126	0.0	76.25675862452313	0.0	33.51541473614588	46.81129717403038	0.0	11.676401201057633	71.75616603752323	0.0	106.50281703861899	14.726982603830102	114.42942266949152	169.37064351790644	139.38453795758358	71.70458627295476	140.1687057180314	325.76855230645873	170.07244283142165	113.20968309757691	0.0	0.0	0.0	8.950310321952438	0.0	33.069642819766074	77.16923949445263	0.0	0.0	0.0	0.0	0.0
PWY-5647	351.89336541287696	148.595238118418	580.9329830136164	996.8010723022999	949.0063810957464	292.9810078436066	608.779354484547	713.5027161637912	10094.36232300573	655.9376981177685	4246.845011866379	3748.9006431551907	11522.677745031873	704.6615896420965	4680.959541478341	1983.271366057465	8157.037440989349	1632.7946004444186	2090.7419003775894	3551.3669434578896	389.79502377329413	849.9984443274384	551.0071354107843	1630.3700410814008	1370.4999243440454	835.2424351133549	770.2244921515311	2810.8187451521453	4906.41245592351	5961.805375123519	3535.041112851654	4318.563511195155	3349.9987020438634	3668.8496904598496	3376.7264438678167	3436.1220618469256	10412.482212809415	1505.7720288209753	1192.8908142139446	1444.896182761586	915.4250926141746	1617.3463761672822	1221.7095245642963	4685.449791245055	1425.2853649705405	758.6404018748492	1893.8140957639991	4977.16082482801	8393.22366642407	3380.362833172153	12729.389406682585	13663.770168229912	1325.2056890466292	2783.4328534187384	3662.8190558183996	10992.164190973777	2078.4091233497766	5614.534614968034	4839.295777507977	1805.2384786390835	486.15886527729384	846.2193345390294	1396.16483480938	631.4649964474653	567.8577907062493	1633.7037840691469	1815.5180003388919	6055.568518135177	6012.909225819211	12005.120680734251	10234.625089631138	2245.8947142287866	9925.311466964084	12304.560730899388	13154.246367390135	12893.701262783547	7180.24482989782	13336.451904960371	1353.610802348241	1250.604783285915	3301.461469228289	1686.9314113039604	5661.569956555588	810.8397869586229	1522.8793893313257	1405.6420325731262	9170.665304702978	6618.098988199008	9736.9254818835	3547.490754713164	13022.857500192194	1690.624601676989	4062.6777660425864	5976.130284417203	10947.71463885964	2303.8995692915455	9667.368218523054	1714.2634232260593
PWY-5651	637.8129090516571	259.72142718839865	1054.5220826460445	1718.2827894064174	1717.4662094030245	503.1510259289832	1013.2402778821473	1151.824438838767	9536.887626171943	1035.7624890179684	4311.942501040839	4093.198953738922	11004.321894997662	1138.8045592082153	4498.414235984726	2659.5786308298216	8110.05535005587	2419.920880120456	2814.474968702613	3909.1377536256255	707.4567330788741	1452.567734485677	986.7083565281224	2467.6759458644883	2343.9058273843393	1482.5614029219153	1348.7116515026762	4510.186091467055	5094.816934509008	6668.3565225581	4143.00187204357	4734.495796442939	3506.7869663783176	3955.3766417051497	3633.632882727457	3563.1357158528745	10183.83698449579	1984.687120116003	1676.6231415610025	2003.0443500292417	1684.4151009206278	2610.352079572596	2118.189101638397	6177.1493820236665	2298.3571194820865	1329.7027893024351	2807.644955795905	6705.789490402944	8230.243245387235	4376.407753189909	11940.376800567703	13284.686706600694	1764.3483152121755	3168.652981541811	4507.230169962084	10765.339977894491	2783.0774684804596	6942.99989467749	5150.588622836713	2739.0543086909092	903.0387442801547	1504.4708830623613	2211.9081864297377	1033.1721284222726	883.36858921881	2193.112116847777	2500.037493782388	6171.685659098197	5937.092593032083	11458.717626980653	9877.486824416872	2706.2899151140305	9019.040254842957	11472.485267615708	12500.17344301794	12195.058248546999	7708.96317519916	11825.693355102632	2283.423846615151	2066.0897737506	4597.800275904345	2699.1128261277854	6979.8202984895215	1257.5323412329726	2236.302041693721	2097.6515035965185	9546.655110297319	7626.691424392959	11863.53227546504	5190.295279625213	12563.692817351628	2058.339881516437	4112.0227423450215	5754.634483811179	10341.391939952715	3534.536140553614	10594.440922662863	2392.8831212838377
PWY-5654	389.21270137753913	187.01769438428047	670.4528335358249	1125.8473739936474	1017.5943667171363	345.23060039915435	690.7914654238481	853.0658404270139	10558.128984679766	756.0317873939691	4444.756808212445	4025.5821822604257	11906.899359133173	782.6566822380062	4935.396277924111	2220.833883840887	8437.78103821455	1768.1551844923415	2214.0056246213476	3699.8723279542596	455.02257164366824	902.1699022122624	595.9876207920166	1774.645294492669	1483.1015150924925	893.3324775353017	862.8125534724179	2976.722461559621	5128.96485924816	6394.0658335678745	3711.582977060086	4573.692086393343	3925.515427986047	3865.3015279444758	3548.1563320677474	3751.185631392941	10727.303029557239	1600.790234741784	1283.8079197244392	1596.2636795184983	1009.9886412431147	1685.772969549844	1404.0878920990501	4849.239822338735	1531.2839656861802	846.468557496969	2091.2450430058684	5474.875700254466	8738.284879210161	3616.9824313873414	13232.564092007167	14066.711774747753	1398.0127057110947	2944.3960206982783	3985.3719938507083	11392.167819496115	2216.857293167738	6168.059036680082	5136.792745605751	1886.1620156151725	535.4098489647225	929.2798307323942	1506.8455504564856	687.1983399831862	609.5790040081929	1716.9017813869123	1936.8531060357257	6272.703977245333	6286.034352373871	12461.773115110775	10565.590723817326	2374.9983838644534	10429.484279705764	12818.900277930792	13641.38580657887	13343.922258404506	7751.146633389603	14198.161280153108	1443.1948102725603	1385.8607715663877	3478.5381065411375	1870.6248702958846	5956.552471397013	895.9044466449517	1732.670532615104	1567.9932618560424	9710.88695826888	6886.649198041693	10472.575376959934	3758.3339849648346	13623.05172283392	1770.9279963602958	4217.4896973520035	6377.114184588399	11421.12517448509	2442.0156268788596	10426.910686024356	1823.3777352119616
PWY-5655	554.4670668684199	237.75378496997067	915.2414956217212	1516.321362584223	1442.690608189236	459.7726626851995	926.5799131785183	1121.6812739767936	10619.921614937995	909.1795923466548	4998.83603789481	4796.219999597686	11755.568824493634	1038.1520950972454	5205.366699439408	2520.250847948313	8548.279121220394	2346.640424179428	2839.552642588056	4298.180499195886	622.4193477240029	1256.8307045588072	821.3554674767465	2292.2524234572966	2031.8248583299928	1255.4748555320405	1174.4746700295252	3819.6774474755202	5903.070759195076	7271.013191885931	4492.298887260253	5355.877542787785	3591.6136222195596	4510.137023888268	4097.648323878116	3966.822064512556	11020.796330136574	2069.958160871434	1700.3709879979028	2024.7718207959183	1367.9473842744112	1184.0074779438344	1840.3273316679054	5486.186279803477	2146.066529987188	1179.7021202817423	2739.7119954675704	6610.44452794389	9139.165456394658	4419.669412388159	13218.464130647286	14169.768503339092	1856.060551290119	3536.2867405039165	4629.417555422613	11856.952577303538	2861.4920456495547	7197.883546035262	5719.686779752511	2491.5852387111363	751.2409840259058	1273.50585897279	1958.3723567565285	956.0084249473257	840.693361215364	2160.9735563899876	2411.000613141583	6848.657733253263	6733.978927613623	12413.386854301561	10631.08407947814	2949.4652041540994	10202.605267540463	12630.157029041715	13340.827671568914	12966.444638879302	8328.302700981894	13258.304281280414	1951.141256611415	1828.1962520480588	4271.841389054645	2416.8306285560548	6942.072853569235	1176.684617032714	2163.2637890931383	1968.9440787910873	10099.188174748122	7932.471300779029	11904.686342456049	4860.415276661833	13971.104863689076	2267.3962312936933	4704.930310594503	6629.100742604805	10945.801595426037	3438.467286624646	11114.810247022213	2302.61664943863
PWY-5656	3.3284531978073844	6.847005505564509	28.937110599272405	0.0	0.0	5.684020461222924	3.2007163611163443	0.0	0.0	5.910953204433226	0.0	5.656942019018686	0.0	0.0	3.3224115945341492	3.9819915166045066	0.0	5.301837103623511	0.0	5.97190004531938	4.616087322724995	11.756875668877395	12.4633055191439	0.0	0.0	0.0	5.6737109259598775	0.0	0.0	14.794794056201757	5.2960453171271675	7.968262708040671	0.0	4.637555806164496	0.0	0.0	2.6558532255122076	0.0	0.0	0.0	0.0	0.0	22.36844328902345	0.0	0.0	1.990783114775098	0.0	7.8607213856049905	3.328991603343504	3.3180500799828514	5.948157112580794	2.656202363923328	0.0	0.0	0.0	0.0	3.3229496441023207	0.0	0.0	9.915823324131924	0.0	5.205486806726338	4.624148710931782	0.0	4.511961638359365	1.9793569448364687	4.485664961736172	0.0	2.652676174783323	3.3299500413145555	0.0	16.350994896957992	0.0	0.0	9.922949280710812	7.3080357049009015	0.0	9.227723103362175	0.0	6.567941487988168	9.73653974921495	0.0	16.26111481586653	0.0	0.0	0.0	2.6655000551157633	4.731697318532282	0.0	0.0	0.0	0.0	0.0	49.178369256182464	0.0	73.02852742097551	0.0	8.865726473818787
PWY-5659	22974.428321464904	21804.59889656938	26115.401299156227	23970.473439316043	24605.98560762326	21786.174674982216	18669.476489936107	20904.804564729384	40107.20452177969	21211.906305149423	30059.716955529908	23261.770701574744	40524.65483932517	19005.29204487455	24412.596221420412	26304.1567137318	34309.99626420415	23940.053799208345	22777.041453220987	25857.154257346687	23239.658864325156	20304.8730436716	15977.99966283147	21023.446164456713	27815.88120584979	22510.70749127517	21965.298605164433	29717.29969785573	40119.04854432733	35375.77265074728	29900.9558620493	38584.10840876123	29023.624632860206	36484.09085557659	29103.251434916227	25150.000434663987	39648.00346504898	21296.156050925958	24013.404893672458	25119.319066285272	28315.868022893046	31163.553946569125	39524.05995463444	37698.987924158464	32633.113055283695	27638.46034225211	24982.54505986401	32847.76568047614	40209.0564278661	34451.36252798304	48828.25530840807	49629.34285232834	24626.347738821863	27220.59814657344	21425.22551006587	45801.77383440351	27643.407486122345	38494.57988767382	35474.79708779651	26062.604623987107	22227.73622915608	20984.75240942905	26465.54297781313	22946.36531694458	19848.61317321281	24980.730373142087	25075.95252000907	30565.46434973521	36236.05417359967	45726.027831201056	38062.63159943073	24560.4431100868	36216.13171381118	43966.81426373125	48224.455066864444	45902.5505436964	40685.32409722253	49540.84206883189	30278.125415705657	29199.6155684457	32271.131334625665	29116.688181600835	40120.28442375424	20485.33630131211	28356.000850917608	25678.241114076878	30776.82896368525	38329.616572435036	47353.87447633711	34538.1607055616	60024.40421852764	27265.02205345172	33597.58283508837	37839.50399437526	37548.36777111094	44652.86733761158	40780.04178949593	23229.099026164153
PWY-5667	25337.06068969089	25554.946962946127	30312.193026166347	26971.666763741367	28426.955319755678	24386.6539320544	21894.631181173183	24799.702407617762	35444.99406215597	24322.742756833763	32003.611333665023	21516.694214910043	33403.95377846633	20986.13807328408	24253.609422506277	29881.95148069498	29668.023413885112	27042.493937996012	25807.26109588071	27762.63499821015	27992.689726489592	23903.690102003435	19433.868135790723	24594.517257770985	31536.122321357656	26060.95664356585	25663.47554884349	33333.15107940334	41722.56150184572	35529.93877849127	31169.676870274663	40188.86426354712	33194.550292312735	38170.999599682116	31500.468099107948	27272.788035594345	34916.705904565264	24206.25171140855	28232.163900070987	29748.902064887778	32388.238612342855	33680.35552234448	45445.02370128487	26145.958873745167	34900.193425162724	31111.788285653074	27289.520546916607	36053.68051330473	36656.72152552404	37312.23729018035	41144.37317194685	40841.717753038516	28064.17765801325	30579.74452389307	23882.33960025212	41074.46982896702	32372.68687965691	43310.68617318818	38621.20916442765	28983.04126052289	25916.974757336764	26452.377654630483	30223.61625643875	26377.45576560825	23284.287762863085	28017.99733446185	29044.982910041566	28710.15105536013	35667.16962017123	37788.161841169924	31499.24401190199	26361.51112454633	31229.319521748963	36845.984372672676	40717.9415132448	37981.02247188984	41673.47633800692	43618.204061070566	32762.78502449524	34105.764288073864	35384.81456613355	33483.839084421765	42668.88293600994	24638.36774001526	32986.49369834492	30130.379502567917	28613.777438756122	38043.589944352956	50813.71868098811	39045.40148422985	57464.984066738776	30330.41961871498	34004.79450510712	37118.093395418226	30886.840970806017	53618.54479945873	41160.738269676556	27256.031441775773
PWY-5676	4766.205930352479	3962.0837307330216	6972.42148059429	7078.942226060055	5759.110235968878	4116.627281076533	4771.382143012302	6446.470327178786	9885.791365404877	10512.126960880374	11033.736706366446	6414.905218699785	7734.193071400735	7593.291853242058	6319.119640727876	10841.127630375855	6773.919818376229	10763.475506179757	9638.150611637515	8433.85651419258	5984.799364541242	5476.234107071967	3673.860459015406	7773.099697535204	7793.45103073974	6001.873751023839	5248.206665227338	9190.454245397963	10686.848621807587	11421.208545073787	7472.675299337213	9810.016664132301	12244.486153737875	9800.61487986465	8431.319063305433	8276.00967307775	7225.2271454102765	7365.658011845499	10182.430454806507	9156.857146046732	9315.784433327046	7636.780261023415	10994.615248940901	3221.1873841419847	8238.904003710495	8329.188641898549	8687.263097724914	18874.04797001292	11329.283510254636	10041.513416544214	11447.489184142682	8208.19231182244	7737.46139948789	7656.234843665939	11514.222970412542	8111.140989786461	11103.118092475168	18659.15840104315	9760.789059381124	8166.3004835662805	6339.910730996119	7367.885679679686	7874.427600737727	4328.6606536512745	3522.0821015262595	4219.729949367978	5694.38272351997	6432.939488661223	10203.257559597858	10161.982978793401	7812.913216444942	5747.680797832964	7912.631438435996	7846.436438237958	11364.159914756458	9874.200463850351	13224.75752757778	15032.158704057518	7696.192270406062	9415.311898423266	8716.09470165499	8905.496621821778	10880.776074822088	5342.719183449344	8342.679030525167	7628.136489614432	5426.510533501471	6911.034349374734	17770.23316491203	11944.484973279594	19722.137673660287	10544.802890955027	11198.305029742389	12725.667576376658	8075.428626512182	16852.563560144295	17549.76633122322	9297.99220685887
PWY-5677	38.220888984865546	235.8114759000154	109.08774527621235	107.56042348469832	14.208770322242456	55.386947459347994	34.24426525230916	40.765141343075356	316.70477296111767	1229.7174960190953	1173.4765598325735	674.1161282404108	176.33910201978006	602.9692136685409	320.2860276992259	663.5112140489374	131.26323763298132	355.14296733448356	285.61301581319674	271.52121364428876	120.89473349145604	137.04011252904732	95.90299623726143	187.46280701703745	8.297463240571918	69.66865634104664	51.56699749953311	29.69919941198929	128.78853711139217	209.48881954470917	21.072015470823086	265.8914847861993	164.36949636444922	636.298625871448	105.11596466552015	164.20597462638779	351.2510980827943	516.8079908487731	192.49809653251785	480.7629885307047	106.26819442284545	80.25812015535882	136.83769560692735	16.0530413976735	82.65098375731175	108.50652401816212	154.9156107604196	84.51180908877303	89.35697755867078	107.17037555069011	72.08556772299455	18.76059005526033	198.66965698190174	206.2591963073797	38.39702127487455	313.44904057934366	904.1760771478964	61.63294934531947	256.78983940030247	75.16948274865544	68.26109352152818	244.98681140387725	79.17038813193055	2.3966484686861715	9.49234217085261	2.9950900971354515	24.34083291304351	43.36050868189477	257.09028506663526	65.96349815133709	130.38246002370514	139.19251315973483	72.64670010394849	17.71714482243088	42.10470590045529	20.770362828642078	71.46130608432584	66.97078403238744	38.51017625849853	85.67205776358071	123.45955512364229	163.58779775808225	26.613710146957754	58.92204791727361	58.076420032702124	82.6678477276947	37.82740048068058	14.610131505553198	63.980850013741254	137.03028239746766	55.82511124563926	178.65244784281327	242.31459710351936	190.58745227790394	34.563327561454116	623.2304434279374	332.22043376990297	484.32392865062644
