gene1,gene2,correlation,module1,module2,adj_pvalue
bact_ASV_3,fun_ASV_56,0.007756057717008336,turquoise,grey,2.5831859023352934e-11
bact_ASV_3,fun_ASV_51,0.03590206689442479,turquoise,blue,2.4855882193470753e-6
bact_ASV_3,fun_ASV_60,0.03590206689442479,turquoise,blue,2.485364896056927e-6
bact_ASV_3,fun_ASV_21,0.026636661256578844,turquoise,turquoise,1.3462162818437528e-18
bact_ASV_3,fun_ASV_41,0.006630840257050149,turquoise,turquoise,1.2357125215566622e-8
bact_ASV_3,fun_ASV_112,0.03590206689442479,turquoise,blue,2.4851416128931453e-6
bact_ASV_3,fun_ASV_55,0.03590206689442479,turquoise,blue,2.4849183698449155e-6
bact_ASV_3,fun_ASV_57,2.945092331321924e-4,turquoise,grey,7.209893782254314e-4
bact_ASV_3,fun_ASV_43,6.690918687415937e-5,turquoise,turquoise,3.870097505864451e-5
bact_ASV_3,fun_ASV_66,0.03590206689442479,turquoise,blue,2.4846951669014283e-6
bact_ASV_3,fun_ASV_33,0.015021320464334334,turquoise,turquoise,5.152595653060339e-14
bact_ASV_3,fun_ASV_52,0.05733997479442956,turquoise,turquoise,1.6122055851254697e-24
bact_ASV_3,fun_ASV_29,0.0013288922043438811,turquoise,grey,7.003290086950199e-6
bact_ASV_3,fun_ASV_91,0.03590206689442479,turquoise,blue,2.484472004051877e-6
bact_ASV_3,fun_ASV_92,0.03590206689442479,turquoise,blue,2.4842488812854603e-6
bact_ASV_3,fun_ASV_65,0.0760374676472433,turquoise,turquoise,1.8185431254886406e-29
bact_ASV_3,fun_ASV_85,9.726394506421671e-4,turquoise,grey,5.811861262591582e-6
bact_ASV_3,fun_ASV_109,0.03590206689442479,turquoise,blue,2.4840257985913794e-6
bact_ASV_3,fun_ASV_135,0.03590206689442479,turquoise,blue,2.48380275595884e-6
bact_ASV_3,fun_ASV_83,0.03590206689442479,turquoise,blue,2.4835797533770516e-6
bact_ASV_3,fun_ASV_81,0.03590206689442479,turquoise,blue,2.4833567908352274e-6
bact_ASV_3,fun_ASV_70,0.03590206689442479,turquoise,blue,2.4831338683225853e-6
bact_ASV_3,fun_ASV_44,0.002815615365692186,turquoise,blue,7.471525801419236e-6
bact_ASV_3,fun_ASV_115,0.03590206689442479,turquoise,blue,2.4829109858283456e-6
bact_ASV_3,fun_ASV_108,0.008833172903384624,turquoise,grey,4.756440727669493e-10
bact_ASV_3,fun_ASV_127,8.683728070575302e-4,turquoise,grey,1.4034165119124367e-5
bact_ASV_3,fun_ASV_138,0.03590206689442479,turquoise,blue,2.482688143341734e-6
bact_ASV_3,fun_ASV_116,0.0016784883362833966,turquoise,grey,1.0050044329049883e-6
bact_ASV_3,fun_ASV_58,0.006586211661672528,turquoise,grey,3.771245726664151e-10
bact_ASV_3,fun_ASV_169,0.03590206689442479,turquoise,blue,2.4824653408519788e-6
bact_ASV_3,fun_ASV_176,0.03590206689442479,turquoise,blue,2.482242578348313e-6
bact_ASV_3,fun_ASV_104,0.0024922872161855032,turquoise,turquoise,1.2071170047408324e-5
bact_ASV_3,fun_ASV_167,0.03590206689442479,turquoise,blue,2.482019855819973e-6
bact_ASV_3,fun_ASV_72,0.03590206689442479,turquoise,blue,2.4817971732561994e-6
bact_ASV_3,fun_ASV_141,0.03590206689442479,turquoise,blue,2.4815745306462364e-6
bact_ASV_3,fun_ASV_79,6.173292359071231e-4,turquoise,grey,1.0260340143535145e-4
bact_ASV_3,fun_ASV_129,0.035902066894424794,turquoise,blue,2.4896149125293187e-6
bact_ASV_3,fun_ASV_130,0.035902066894424794,turquoise,blue,2.4893908651109842e-6
bact_ASV_3,fun_ASV_128,0.035902066894424794,turquoise,blue,2.489166858014331e-6
bact_ASV_3,fun_ASV_123,6.063720844981786e-4,turquoise,grey,1.3466174061383535e-4
bact_ASV_3,fun_ASV_165,0.03590206689442479,turquoise,blue,2.4813519279793326e-6
bact_ASV_3,fun_ASV_152,0.03590206689442479,turquoise,blue,2.4811293652447395e-6
bact_ASV_3,fun_ASV_142,0.014804831160371248,turquoise,grey,3.8329748650695806e-14
bact_ASV_3,fun_ASV_156,0.03590206689442479,turquoise,blue,2.480906842431713e-6
bact_ASV_3,fun_ASV_153,0.0014874067129141758,turquoise,grey,6.867443132383372e-6
bact_ASV_3,fun_ASV_143,0.0020390807740977195,turquoise,grey,2.189738063421315e-6
bact_ASV_3,fun_ASV_157,0.035902066894424794,turquoise,blue,2.488942891228474e-6
bact_ASV_3,fun_ASV_181,0.035902066894424794,turquoise,blue,2.4887189647425334e-6
bact_ASV_3,fun_ASV_199,0.035902066894424794,turquoise,blue,2.4884950785456333e-6
bact_ASV_10,bact_ASV_1,0.29988702718911336,turquoise,turquoise,3.1888573076388806e-58
bact_ASV_10,bact_ASV_5,0.027445388492039622,turquoise,turquoise,2.0176696767592616e-6
bact_ASV_10,bact_ASV_3,0.027761283531416877,turquoise,turquoise,1.2689694983565336e-12
bact_ASV_10,bact_ASV_8,0.3361636725942164,turquoise,turquoise,1.626955545089132e-72
bact_ASV_10,bact_ASV_11,0.09643207665705567,turquoise,turquoise,1.9608479379969897e-20
bact_ASV_10,bact_ASV_17,0.2717161182432435,turquoise,turquoise,5.002173186831928e-74
bact_ASV_10,bact_ASV_9,0.13892408181060986,turquoise,turquoise,3.461065114529333e-32
bact_ASV_10,bact_ASV_13,0.02506739084256247,turquoise,turquoise,5.640586642995024e-7
bact_ASV_10,bact_ASV_24,0.06598826475069014,turquoise,turquoise,7.363850460218003e-18
bact_ASV_10,bact_ASV_21,0.0799519964911328,turquoise,turquoise,1.4358689726066985e-19
bact_ASV_10,bact_ASV_22,0.011364025936704766,turquoise,turquoise,9.51653694220139e-5
bact_ASV_10,bact_ASV_50,0.02227703551332449,turquoise,turquoise,1.180128317222646e-10
bact_ASV_10,bact_ASV_78,0.15951798187904792,turquoise,turquoise,1.4439258499619457e-39
bact_ASV_10,bact_ASV_26,0.008736504874442686,turquoise,grey,2.1841943686540577e-4
bact_ASV_10,bact_ASV_60,0.005880059356602647,turquoise,turquoise,2.3968321047644885e-4
bact_ASV_10,bact_ASV_38,0.30578122896896914,turquoise,turquoise,2.115167587217205e-59
bact_ASV_10,bact_ASV_58,0.18351381623978677,turquoise,turquoise,8.173102260584686e-27
bact_ASV_10,bact_ASV_49,0.32282191235436963,turquoise,turquoise,3.085606920050662e-49
bact_ASV_10,bact_ASV_89,0.018620925389264836,turquoise,grey,1.104145184332707e-5
bact_ASV_10,bact_ASV_33,0.16149026199229327,turquoise,turquoise,2.479850044662774e-41
bact_ASV_10,bact_ASV_40,0.006220194478239488,turquoise,turquoise,2.3603194541716806e-5
bact_ASV_10,bact_ASV_73,0.046413958404145375,turquoise,turquoise,7.034652278626534e-12
bact_ASV_10,bact_ASV_48,0.015538140853341155,turquoise,grey,2.3479953512469946e-5
bact_ASV_10,bact_ASV_68,0.03690861391094224,turquoise,turquoise,4.691109557191667e-11
bact_ASV_10,bact_ASV_84,0.10534047917651136,turquoise,turquoise,1.9199083164492837e-24
bact_ASV_10,bact_ASV_69,0.02749934013301566,turquoise,turquoise,1.154840255952999e-8
bact_ASV_10,bact_ASV_119,0.003689647534626312,turquoise,grey,1.0004156869903762e-4
bact_ASV_10,bact_ASV_74,0.009634406337786904,turquoise,grey,3.365062159820083e-4
bact_ASV_10,bact_ASV_86,0.006747779504764418,turquoise,grey,8.184443079668567e-9
bact_ASV_10,bact_ASV_75,0.32415699886510874,turquoise,turquoise,9.69982005855614e-100
bact_ASV_10,bact_ASV_92,0.048812964653727337,turquoise,turquoise,3.088788678711417e-10
bact_ASV_10,bact_ASV_114,0.03332572057382506,turquoise,turquoise,7.224586016289861e-13
bact_ASV_10,bact_ASV_65,0.17427330909544186,turquoise,turquoise,1.1263150108793529e-32
bact_ASV_10,bact_ASV_59,0.23914549510991792,turquoise,turquoise,8.601668089021992e-68
bact_ASV_10,bact_ASV_93,0.12159591074959501,turquoise,turquoise,3.6639357076028236e-20
bact_ASV_10,bact_ASV_96,0.003014719968475733,turquoise,grey,1.1202316937426458e-4
bact_ASV_10,bact_ASV_91,0.15550002334702806,turquoise,turquoise,1.9081456349422266e-40
bact_ASV_10,bact_ASV_124,0.025879346585590376,turquoise,turquoise,5.8151239922022814e-5
bact_ASV_10,bact_ASV_122,0.006030223512553258,turquoise,grey,7.535267580705666e-8
bact_ASV_10,bact_ASV_143,0.15159389247370902,turquoise,turquoise,2.6888401886652854e-33
bact_ASV_10,bact_ASV_150,0.17060679281551075,turquoise,turquoise,4.419559684827009e-45
bact_ASV_10,bact_ASV_125,0.01494583781663576,turquoise,grey,1.5287062629170334e-7
bact_ASV_10,bact_ASV_103,0.010063399922877027,turquoise,turquoise,2.2624331876636767e-5
bact_ASV_10,bact_ASV_177,0.0067477795047644175,turquoise,grey,8.183456764522787e-9
bact_ASV_10,bact_ASV_140,0.05006814566456077,turquoise,turquoise,2.6888990878826912e-20
bact_ASV_10,bact_ASV_148,0.20618302314617173,turquoise,turquoise,1.263182526568022e-36
bact_ASV_10,arc_ASV_6,0.016210637556707735,turquoise,turquoise,9.100160226540575e-9
bact_ASV_10,fun_ASV_1,0.13041082845413068,turquoise,grey,1.3635467604982613e-21
bact_ASV_10,fun_ASV_4,0.014636015915191652,turquoise,grey,8.14849005183087e-7
bact_ASV_10,fun_ASV_22,0.03463432360382139,turquoise,blue,5.642777803375622e-9
bact_ASV_10,fun_ASV_24,0.03463432360382139,turquoise,blue,5.642071396539946e-9
bact_ASV_10,fun_ASV_15,0.16241163628355584,turquoise,grey,4.4537718857228914e-29
bact_ASV_10,fun_ASV_27,0.04201202412007334,turquoise,turquoise,1.325129306297954e-13
bact_ASV_10,fun_ASV_11,0.008006975616540322,turquoise,grey,4.79106939744787e-7
bact_ASV_10,fun_ASV_14,0.022787405752618863,turquoise,turquoise,1.3369869370110494e-9
bact_ASV_10,fun_ASV_12,0.013542863858604471,turquoise,turquoise,9.437034753989552e-8
bact_ASV_10,fun_ASV_9,0.005168502611773631,turquoise,grey,9.45276015246799e-6
bact_ASV_10,fun_ASV_34,0.03463432360382139,turquoise,blue,5.6413651665491416e-9
bact_ASV_10,fun_ASV_49,0.009666174499658904,turquoise,grey,6.400172300794712e-8
bact_ASV_10,fun_ASV_7,0.06037652498140723,turquoise,turquoise,2.950821053117242e-14
bact_ASV_10,fun_ASV_40,0.015456673021436823,turquoise,grey,3.0662824286696336e-10
bact_ASV_10,fun_ASV_64,0.03463432360382139,turquoise,blue,5.640659113336808e-9
bact_ASV_10,fun_ASV_17,0.01888387530232665,turquoise,turquoise,5.437504140861707e-10
bact_ASV_10,fun_ASV_94,0.004549527872874089,turquoise,grey,3.143591594628063e-4
bact_ASV_10,fun_ASV_19,0.037217149953444634,turquoise,turquoise,2.6998523808784805e-11
bact_ASV_10,fun_ASV_31,0.03463432360382136,turquoise,blue,5.639953236836578e-9
bact_ASV_10,fun_ASV_82,0.03463432360382136,turquoise,blue,5.639247536982119e-9
bact_ASV_10,fun_ASV_8,0.004620322508068014,turquoise,grey,7.810227688059102e-4
bact_ASV_10,fun_ASV_37,0.05223494003269683,turquoise,turquoise,1.694799996921642e-10
bact_ASV_10,fun_ASV_51,0.03463432360382139,turquoise,blue,5.63854201370713e-9
bact_ASV_10,fun_ASV_60,0.03463432360382139,turquoise,blue,5.6378366669453456e-9
bact_ASV_10,fun_ASV_21,0.09211168356597764,turquoise,turquoise,3.684390232376481e-19
bact_ASV_10,fun_ASV_41,0.1246524198824708,turquoise,turquoise,2.9253807552625314e-27
bact_ASV_10,fun_ASV_112,0.03463432360382139,turquoise,blue,5.637131496630531e-9
bact_ASV_10,fun_ASV_55,0.03463432360382139,turquoise,blue,5.636426502696485e-9
bact_ASV_10,fun_ASV_43,0.01666219868812407,turquoise,turquoise,1.802278041855104e-5
bact_ASV_10,fun_ASV_66,0.03463432360382139,turquoise,blue,5.63572168507704e-9
bact_ASV_10,fun_ASV_33,0.017203274002510333,turquoise,turquoise,7.938289851343745e-11
bact_ASV_10,fun_ASV_52,0.0828650491506848,turquoise,turquoise,1.4025036075077748e-22
bact_ASV_10,fun_ASV_89,0.001979873545194825,turquoise,grey,5.091709936065282e-4
bact_ASV_10,fun_ASV_91,0.03463432360382139,turquoise,blue,5.635017043706063e-9
bact_ASV_10,fun_ASV_92,0.03463432360382139,turquoise,blue,5.634312578517452e-9
bact_ASV_10,fun_ASV_65,0.02077796529485123,turquoise,turquoise,5.666155519564493e-10
bact_ASV_10,fun_ASV_101,0.0630660890774419,turquoise,grey,2.3753679442695433e-16
bact_ASV_10,fun_ASV_109,0.03463432360382139,turquoise,blue,5.633608289445137e-9
bact_ASV_10,fun_ASV_135,0.03463432360382139,turquoise,blue,5.6329041764230835e-9
bact_ASV_10,fun_ASV_83,0.03463432360382139,turquoise,blue,5.6322002393852905e-9
bact_ASV_10,fun_ASV_54,0.10924631361038058,turquoise,grey,3.720755896134138e-17
bact_ASV_10,fun_ASV_81,0.03463432360382139,turquoise,blue,5.631496478265787e-9
bact_ASV_10,fun_ASV_70,0.03463432360382139,turquoise,blue,5.630792892998638e-9
bact_ASV_10,fun_ASV_115,0.03463432360382139,turquoise,blue,5.630089483517938e-9
bact_ASV_10,fun_ASV_108,0.12281486734611669,turquoise,grey,2.0972026212686876e-19
bact_ASV_10,fun_ASV_138,0.03463432360382139,turquoise,blue,5.629386249757818e-9
bact_ASV_10,fun_ASV_18,0.034837326841349756,turquoise,grey,1.9037803414282913e-7
bact_ASV_10,fun_ASV_169,0.03463432360382139,turquoise,blue,5.628683191652441e-9
bact_ASV_10,fun_ASV_176,0.03463432360382139,turquoise,blue,5.627980309136001e-9
bact_ASV_10,fun_ASV_104,0.007970744168555133,turquoise,turquoise,5.936282609510481e-8
bact_ASV_10,fun_ASV_167,0.03463432360382139,turquoise,blue,5.627277602142726e-9
bact_ASV_10,fun_ASV_72,0.03463432360382139,turquoise,blue,5.626575070606878e-9
bact_ASV_10,fun_ASV_69,0.015818417567332977,turquoise,turquoise,5.5037111614067206e-5
bact_ASV_10,fun_ASV_141,0.03463432360382139,turquoise,blue,5.62587271446275e-9
bact_ASV_10,fun_ASV_129,0.03463432360382136,turquoise,blue,5.6251705336446695e-9
bact_ASV_10,fun_ASV_130,0.03463432360382136,turquoise,blue,5.6244685280869955e-9
bact_ASV_10,fun_ASV_128,0.03463432360382136,turquoise,blue,5.62376669772412e-9
bact_ASV_10,fun_ASV_123,0.0067329664532432805,turquoise,grey,1.1486031067339285e-5
bact_ASV_10,fun_ASV_165,0.03463432360382139,turquoise,blue,5.623065042490467e-9
bact_ASV_10,fun_ASV_152,0.03463432360382139,turquoise,blue,5.622363562320495e-9
bact_ASV_10,fun_ASV_156,0.03463432360382139,turquoise,blue,5.6216622571486955e-9
bact_ASV_10,fun_ASV_122,0.1650096540330248,turquoise,grey,1.2125327413654324e-29
bact_ASV_10,fun_ASV_143,0.005919958022118836,turquoise,grey,1.589363458156536e-5
bact_ASV_10,fun_ASV_157,0.03463432360382136,turquoise,blue,5.62096112690959e-9
bact_ASV_10,fun_ASV_181,0.03463432360382136,turquoise,blue,5.6202601715377345e-9
bact_ASV_10,fun_ASV_199,0.03463432360382136,turquoise,blue,5.619559390967717e-9
bact_ASV_8,bact_ASV_1,0.2884271019378332,turquoise,turquoise,5.367193822108331e-64
bact_ASV_8,bact_ASV_3,0.024067373501966242,turquoise,turquoise,2.7141853620351715e-10
bact_ASV_8,bact_ASV_10,0.3361636725942164,turquoise,turquoise,1.6255929357548864e-72
bact_ASV_8,bact_ASV_36,0.007503562005615673,turquoise,grey,2.9966126199330988e-5
bact_ASV_8,bact_ASV_11,0.044988331580891765,turquoise,turquoise,1.3970833835035186e-11
bact_ASV_8,bact_ASV_17,0.1723165908778403,turquoise,turquoise,2.0890101661850464e-35
bact_ASV_8,bact_ASV_9,0.07846097333379039,turquoise,turquoise,4.914692272611205e-19
bact_ASV_8,bact_ASV_24,0.031334180466798055,turquoise,turquoise,1.0802442225182186e-11
bact_ASV_8,bact_ASV_21,0.03909873371139631,turquoise,turquoise,6.162145315389472e-13
bact_ASV_8,bact_ASV_22,0.010870357885555841,turquoise,turquoise,8.850719126578581e-10
bact_ASV_8,bact_ASV_14,0.001779178094542326,turquoise,grey,8.768494855478835e-4
bact_ASV_8,bact_ASV_50,0.01747105457629578,turquoise,turquoise,4.0674313330865265e-7
bact_ASV_8,bact_ASV_78,0.13027852742717497,turquoise,turquoise,1.5562108021527593e-32
bact_ASV_8,bact_ASV_80,0.017862783492692914,turquoise,grey,1.5522917850079242e-9
bact_ASV_8,bact_ASV_26,0.004781036400189272,turquoise,grey,8.511338852950678e-4
bact_ASV_8,bact_ASV_60,0.004768494267512651,turquoise,turquoise,8.866657134722483e-6
bact_ASV_8,bact_ASV_38,0.38802174586597654,turquoise,turquoise,1.1639101884803395e-93
bact_ASV_8,bact_ASV_58,0.22481163831877277,turquoise,turquoise,1.4057692728534818e-32
bact_ASV_8,bact_ASV_49,0.45173165421724376,turquoise,turquoise,5.18806840445837e-109
bact_ASV_8,bact_ASV_89,0.014487914894656012,turquoise,grey,3.7289375440499085e-4
bact_ASV_8,bact_ASV_81,0.010167240145645602,turquoise,grey,7.664087175535454e-7
bact_ASV_8,bact_ASV_33,0.11170536571651776,turquoise,turquoise,3.3841174231428554e-26
bact_ASV_8,bact_ASV_40,0.005274118217190618,turquoise,turquoise,5.735409277133969e-5
bact_ASV_8,bact_ASV_73,0.032509200112438186,turquoise,turquoise,2.681773154518033e-14
bact_ASV_8,bact_ASV_48,0.02190256294377325,turquoise,grey,1.5211508461306537e-8
bact_ASV_8,bact_ASV_84,0.033048448895304526,turquoise,turquoise,2.509141402799312e-6
bact_ASV_8,bact_ASV_119,0.002997210584267488,turquoise,grey,2.019385782417577e-4
bact_ASV_8,bact_ASV_86,0.00786184915173636,turquoise,grey,4.302223960475195e-8
bact_ASV_8,bact_ASV_87,0.005797227226505643,turquoise,grey,2.675311725857064e-4
bact_ASV_8,bact_ASV_75,0.2692708378603653,turquoise,turquoise,2.1973511925102172e-50
bact_ASV_8,bact_ASV_114,0.009956910713750598,turquoise,turquoise,8.785510977448113e-4
bact_ASV_8,bact_ASV_65,0.11360331699608732,turquoise,turquoise,3.8868420916526105e-32
bact_ASV_8,bact_ASV_59,0.1788452381064651,turquoise,turquoise,4.6478816947602666e-32
bact_ASV_8,bact_ASV_93,0.13256535295790567,turquoise,turquoise,5.180961294217637e-27
bact_ASV_8,bact_ASV_91,0.14182456814416072,turquoise,turquoise,4.853157466551317e-33
bact_ASV_8,bact_ASV_124,0.014590249834144845,turquoise,turquoise,1.3160569859336252e-5
bact_ASV_8,bact_ASV_122,0.006212136786896225,turquoise,grey,4.800596036071986e-6
bact_ASV_8,bact_ASV_143,0.166736653059271,turquoise,turquoise,3.3898188782352375e-39
bact_ASV_8,bact_ASV_150,0.07455177878589297,turquoise,turquoise,1.7071832111848285e-15
bact_ASV_8,bact_ASV_125,0.021206082497304685,turquoise,grey,4.585841505663894e-9
bact_ASV_8,bact_ASV_103,0.012136965717698024,turquoise,turquoise,2.1627189483593547e-4
bact_ASV_8,bact_ASV_177,0.00786184915173636,turquoise,grey,4.301749729438987e-8
bact_ASV_8,bact_ASV_140,0.02142242424409923,turquoise,turquoise,2.762740671370589e-6
bact_ASV_8,bact_ASV_148,0.1226889051846325,turquoise,turquoise,1.4294711176854103e-30
bact_ASV_8,arc_ASV_3,0.001663617329175404,turquoise,grey,2.5791289028784166e-4
bact_ASV_8,arc_ASV_6,0.016673532532003883,turquoise,turquoise,1.0671408953484897e-10
bact_ASV_8,fun_ASV_1,0.05626903692388496,turquoise,grey,6.227550590386981e-16
bact_ASV_8,fun_ASV_22,0.011451515922987824,turquoise,blue,1.3585464026781493e-4
bact_ASV_8,fun_ASV_24,0.011451515922987824,turquoise,blue,1.3584505954565215e-4
bact_ASV_8,fun_ASV_28,0.0025242661454783163,turquoise,turquoise,4.093112590286129e-5
bact_ASV_8,fun_ASV_15,0.06994895826075528,turquoise,grey,4.7652835623129926e-18
bact_ASV_8,fun_ASV_27,0.05119515663498164,turquoise,turquoise,1.196875193464758e-14
bact_ASV_8,fun_ASV_11,0.0063633280617658985,turquoise,grey,2.4599499704582564e-6
bact_ASV_8,fun_ASV_36,0.018430849919745567,turquoise,grey,2.515933013443482e-8
bact_ASV_8,fun_ASV_14,0.008870614828868941,turquoise,turquoise,2.4636199431251975e-4
bact_ASV_8,fun_ASV_12,0.00779374269242165,turquoise,turquoise,3.104589351803321e-5
bact_ASV_8,fun_ASV_9,0.0028027917823593507,turquoise,grey,8.261087460533544e-5
bact_ASV_8,fun_ASV_34,0.011451515922987824,turquoise,blue,1.3583548017469485e-4
bact_ASV_8,fun_ASV_49,0.00568633911970454,turquoise,grey,1.4610488990874344e-7
bact_ASV_8,fun_ASV_7,0.04386586840717776,turquoise,turquoise,3.7428389227521024e-11
bact_ASV_8,fun_ASV_40,0.01721085630209794,turquoise,grey,4.828550291560939e-8
bact_ASV_8,fun_ASV_64,0.011451515922987824,turquoise,blue,1.3582590215465714e-4
bact_ASV_8,fun_ASV_17,0.00995010941833613,turquoise,turquoise,5.149306350932817e-5
bact_ASV_8,fun_ASV_94,0.006848184672085805,turquoise,grey,1.0676112662789436e-5
bact_ASV_8,fun_ASV_19,0.01915153951130186,turquoise,turquoise,6.73049403887871e-8
bact_ASV_8,fun_ASV_31,0.01145151592298782,turquoise,blue,1.358163254852533e-4
bact_ASV_8,fun_ASV_82,0.01145151592298782,turquoise,blue,1.3580675016619767e-4
bact_ASV_8,fun_ASV_37,0.07351673546092084,turquoise,turquoise,7.47822222758127e-19
bact_ASV_8,fun_ASV_51,0.011451515922987824,turquoise,blue,1.3579717619720464e-4
bact_ASV_8,fun_ASV_60,0.011451515922987824,turquoise,blue,1.357876035779887e-4
bact_ASV_8,fun_ASV_21,0.04615072558136114,turquoise,turquoise,5.019207137009973e-12
bact_ASV_8,fun_ASV_41,0.127089479380729,turquoise,turquoise,9.55022102724522e-24
bact_ASV_8,fun_ASV_112,0.011451515922987824,turquoise,blue,1.3577803230826444e-4
bact_ASV_8,fun_ASV_55,0.011451515922987824,turquoise,blue,1.3576846238774653e-4
bact_ASV_8,fun_ASV_43,0.009698225429059373,turquoise,turquoise,2.1809785977073892e-4
bact_ASV_8,fun_ASV_66,0.011451515922987824,turquoise,blue,1.3575889381614969e-4
bact_ASV_8,fun_ASV_33,0.013042465463035264,turquoise,turquoise,5.000495449142729e-9
bact_ASV_8,fun_ASV_52,0.07796880780099008,turquoise,turquoise,7.196934749183013e-20
bact_ASV_8,fun_ASV_91,0.011451515922987824,turquoise,blue,1.357493265931887e-4
bact_ASV_8,fun_ASV_92,0.011451515922987824,turquoise,blue,1.3573976071857853e-4
bact_ASV_8,fun_ASV_65,0.019223189318642937,turquoise,turquoise,2.511646057055959e-9
bact_ASV_8,fun_ASV_101,0.03497470637493764,turquoise,grey,5.95621069985831e-10
bact_ASV_8,fun_ASV_109,0.011451515922987824,turquoise,blue,1.3573019619203408e-4
bact_ASV_8,fun_ASV_135,0.011451515922987824,turquoise,blue,1.3572063301327047e-4
bact_ASV_8,fun_ASV_83,0.011451515922987824,turquoise,blue,1.3571107118200279e-4
bact_ASV_8,fun_ASV_54,0.040107465672623854,turquoise,grey,1.0724153520815697e-8
bact_ASV_8,fun_ASV_81,0.011451515922987824,turquoise,blue,1.357015106979463e-4
bact_ASV_8,fun_ASV_70,0.011451515922987824,turquoise,blue,1.3569195156081627e-4
bact_ASV_8,fun_ASV_115,0.011451515922987824,turquoise,blue,1.3568239377032806e-4
bact_ASV_8,fun_ASV_108,0.15396991720508202,turquoise,grey,2.9408746397624827e-31
bact_ASV_8,fun_ASV_138,0.011451515922987824,turquoise,blue,1.356728373261972e-4
