pathway	ArcTE16SAAA_S94_R1_001.fastq.gz	ArcTE16SAAB_S95_R1_001.fastq.gz	ArcTE16SABA_S96_R1_001.fastq.gz	ArcTE16SABB_S97_R1_001.fastq.gz	ArcTE16SACA_S98_R1_001.fastq.gz	ArcTE16SACC_S99_R1_001.fastq.gz	ArcTE16SADA_S100_R1_001.fastq.gz	ArcTE16SADB_S101_R1_001.fastq.gz	ArcTE16SADC_S102_R1_001.fastq.gz	ArcTE16SADD_S103_R1_001.fastq.gz	ArcTE16SAEA_S104_R1_001.fastq.gz	ArcTE16SAEB_S105_R1_001.fastq.gz	ArcTE16SAEC_S106_R1_001.fastq.gz	ArcTE16SAED_S107_R1_001.fastq.gz	ArcTE16SBAA_S108_R1_001.fastq.gz	ArcTE16SBAB_S109_R1_001.fastq.gz	ArcTE16SBAC_S110_R1_001.fastq.gz	ArcTE16SBBA_S111_R1_001.fastq.gz	ArcTE16SBBB_S112_R1_001.fastq.gz	ArcTE16SBBC_S70_R1_001.fastq.gz	ArcTE16SBBD_S71_R1_001.fastq.gz	ArcTE16SBCA_S113_R1_001.fastq.gz	ArcTE16SBCC_S72_R1_001.fastq.gz	ArcTE16SBCD_S73_R1_001.fastq.gz	ArcTE16SBDA_S114_R1_001.fastq.gz	ArcTE16SBDB_S115_R1_001.fastq.gz	ArcTE16SBDC_S74_R1_001.fastq.gz	ArcTE16SBDD_S75_R1_001.fastq.gz	ArcTE16SBEA_S116_R1_001.fastq.gz	ArcTE16SBEB_S117_R1_001.fastq.gz	ArcTE16SBEC_S69_R1_001.fastq.gz	ArcTE16SBED_S77_R1_001.fastq.gz	ArcTE16SCAA_S119_R1_001.fastq.gz	ArcTE16SCAB_S120_R1_001.fastq.gz	ArcTE16SCAC_S121_R1_001.fastq.gz	ArcTE16SCBA_S122_R1_001.fastq.gz	ArcTE16SCBB_S123_R1_001.fastq.gz	ArcTE16SCCB_S124_R1_001.fastq.gz	ArcTE16SCCD_S125_R1_001.fastq.gz	ArcTE16SCDA_S126_R1_001.fastq.gz	ArcTE16SCDB_S127_R1_001.fastq.gz	ArcTE16SCDC_S128_R1_001.fastq.gz	ArcTE16SCEA_S84_R1_001.fastq.gz	ArcTE16SCEB_S85_R1_001.fastq.gz	ArcTE16SDAA_S86_R1_001.fastq.gz	ArcTE16SDAB_S87_R1_001.fastq.gz	ArcTE16SDAC_S76_R1_001.fastq.gz	ArcTE16SDBA_S88_R1_001.fastq.gz	ArcTE16SDBB_S89_R1_001.fastq.gz	ArcTE16SDBC_S90_R1_001.fastq.gz	ArcTE16SDBD_S66_R1_001.fastq.gz	ArcTE16SDCB_S91_R1_001.fastq.gz	ArcTE16SDCC_S67_R1_001.fastq.gz	ArcTE16SDCD_S68_R1_001.fastq.gz	ArcTE16SDDA_S92_R1_001.fastq.gz	ArcTE16SDDB_S129_R1_001.fastq.gz	ArcTE16SDEA_S130_R1_001.fastq.gz	ArcTE16SDEB_S131_R1_001.fastq.gz	ArcTE16SDEC_S78_R1_001.fastq.gz	ArcTE16SEAA_S132_R1_001.fastq.gz	ArcTE16SEAB_S133_R1_001.fastq.gz	ArcTE16SEAC_S134_R1_001.fastq.gz	ArcTE16SEAD_S135_R1_001.fastq.gz	ArcTE16SEBA_S136_R1_001.fastq.gz	ArcTE16SEBB_S137_R1_001.fastq.gz	ArcTE16SEBC_S79_R1_001.fastq.gz	ArcTE16SEBD_S80_R1_001.fastq.gz	ArcTE16SEDA_S81_R1_001.fastq.gz	ArcTE16SEDB_S138_R1_001.fastq.gz	ArcTE16SEDC_S82_R1_001.fastq.gz	ArcTE16SEEA_S139_R1_001.fastq.gz	ArcTE16SEEB_S140_R1_001.fastq.gz	ArcTE16SEED_S83_R1_001.fastq.gz	ArcTEBLANK1_S93_R1_001.fastq.gz	ArcTEBLANK2_S118_R1_001.fastq.gz	ArcTEBLANK3_S141_R1_001.fastq.gz
FERMENTATION-PWY	0.0	108.29719334932365	23.79023254254929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.368445665818657	0.0	0.0	0.0	65.67728709033003	0.0	0.0	105.82196880006884	0.0	21.860860821508403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.99330623722554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.64543602364007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOLSYN-PWY	0.0	74.43827910524251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.972883812595	0.0	0.0	0.0	85.57944571830512	0.0	0.0	120.10288234511214	0.0	35.09431045392672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.66196562329188	0.0	0.0	0.0	0.0	0.0	0.0	154.27434684247422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.12108346857608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALACTARDEG-PWY	0.0	0.0	3.9980044898977303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.88331726133076	0.0	0.0	0.0	0.0	0.0	5.331317902692489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.709865342374176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.60587726879862
GALACTUROCAT-PWY	0.0	0.0	3.5294117647058827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	14.347826086956522	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	57.77777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.705882352941178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.45988299206022
GALLATE-DEGRADATION-II-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.57142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCARDEG-PWY	0.0	0.0	4.797126752132489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.88331726133076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.709865342374176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.88514035539532
GLUCARGALACTSUPER-PWY	0.0	0.0	3.9980044898977303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.88331726133076	0.0	0.0	0.0	0.0	0.0	5.331317902692489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.709865342374176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.60587726879862
GLUCONEO-PWY	0.0	345.8658817495269	47.68011407652933	0.0	39.666041074761765	0.0	452.30155362378156	109.13049476356635	39.63874255222265	0.0	0.0	0.0	132.0058562303386	62.9610881140706	0.0	0.0	0.0	0.0	27.56929334479761	322.35881219064163	93.10529775693047	0.0	183.18193411329005	0.0	0.0	265.0267320710604	0.0	165.53826214929384	0.0	0.0	0.0	0.0	385.4225903881835	94.93812367629997	0.0	0.0	0.0	0.0	0.0	15.888840353832778	0.0	0.0	0.0	0.0	264.6641988086786	0.0	0.0	0.0	0.0	70.74420179804997	31.795887363825678	559.5458459351505	0.0	15.850313567000534	0.0	0.0	0.0	0.0	106.92434471182315	0.0	0.0	0.0	0.0	0.0	0.0	117.73464387648197	0.0	38.93136928704933	31.1494090316032	30.922019449936457	0.0	0.0	0.0	0.0	0.0	1270.1832477803594
GLUCUROCAT-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUTORN-PWY	2352.0000000000005	1492.0	4057.0996452240756	2995.5	1702.9976553341148	2860.5	296.0	854.0000000000001	171.0	1359.0	528.0	837.9999999999999	1278.0	135.0	946.5	88.5	601.5	355.0	191.5	2987.0018088884462	1995.4999999999998	3723.5000000000005	786.5349887133182	579.0	2214.0	1788.7255010519323	286.0	89.26773455377574	4577.5	3448.0	1491.4999999999998	141.5	4208.0	4202.799391229906	3929.9999999999995	3436.0	3525.0000000000005	452.99999999999994	469.0	209.99999999999997	92.99999999999999	345.0	743.9999999999999	660.0	5369.5	4813.0	3543.0	808.0	2970.4999999999995	1680.5	3102.9999999999995	590.7051076132348	1016.0	810.0	1075.0	3262.0000000000005	1069.9999999999998	443.00000000000006	1398.0	4289.500000000001	3968.0	5629.500000000001	4925.5	4956.500000000001	6142.499999999999	4100.996587266352	230.5	5.0	4.0	57.0	0.0	46.49999999999999	0.0	0.0	0.0	1234.4734842348378
GLYCOCAT-PWY	0.0	0.0	0.0	0.0	7.270791749833665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.332379248658318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6658195679796695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.66717374769097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.89638998069
GLYCOGENSYNTH-PWY	0.0	38.37302343303487	4.614681635580151	0.0	6.248856358645928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.37370753323486	0.0	0.0	0.0	24.150727442211707	0.0	0.0	40.04479545490019	0.0	15.703607610575736	0.0	0.0	0.0	0.0	0.0	4.999329129209714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.97450468438028	0.0	2.499404336430784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.735224586288417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0208193921916
GLYCOLYSIS	2113.2414740286854	1391.6341388527549	2113.2593030924663	2347.556984910328	22.35288210158863	221.79511913552918	232.69426728251855	420.15678410502	377.7069482122486	155.798341179357	0.0	836.3148925833697	847.125034385965	34.44147623619577	175.47628398173134	216.67894444320012	1069.5625915324874	155.0358115274287	251.9219031140729	1519.053877755237	616.4800804886696	2667.8195091220973	106.84503890977948	182.51196776714448	1335.9662561713837	1695.8791206603382	0.0	45.60597053827359	2325.6617670480978	2545.4270722395518	742.952439135114	207.5846520026682	2351.059851689415	1976.2582432393465	1632.1225851348413	640.563276802171	1389.5080241502526	272.3358853186853	0.0	8.904696335208108	172.2693231418892	0.0	0.0	430.8614154746163	3186.0198938943727	3201.977061110719	2564.3039329786743	613.6534087472005	2699.34733210447	2314.3005997231426	1636.0157980810602	363.01067603183776	0.0	17.727216228213553	0.0	0.0	0.0	0.0	60.5676286027744	1914.3083752317996	2790.2228625156386	3478.5413434913157	2568.808756093214	1824.630698646414	4276.447359875529	2306.4685298551944	0.0	0.0	0.0	33.43731936396104	0.0	0.0	0.0	0.0	0.0	410.7166249033142
GLYCOLYSIS-E-D	0.0	0.0	10.376273496462243	0.0	11.789964755826553	0.0	116.24367444057117	35.185295741934134	12.825269613206919	0.0	0.0	0.0	43.235796839731194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8272675371987	0.0	0.0	21.552758565068554	0.0	25.980624406102905	0.0	0.0	0.0	0.0	129.1045725893248	11.96934336716009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.279585325052608	0.0	141.15038409924728	0.0	4.714083705405058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.52393536355532	0.0	0.0	0.0	10.24299268300722	0.0	0.0	0.0	0.0	0.0	0.0
GLYCOLYSIS-TCA-GLYOX-BYPASS	0.0	0.0	0.0	0.0	17.92024199350648	0.0	0.0	60.0034665170126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.043695705264803	0.0	34.211092800335706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.17420221002561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.15957907609632	0.0	0.0	0.0	17.49945935055318	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXYLATE-BYPASS	0.0	35.37811900191939	0.0	0.0	9.98511948488554	0.0	110.59195678232099	27.888325435291012	9.986671938607968	0.0	0.0	0.0	33.830881693521945	0.0	0.0	0.0	0.0	0.0	0.0	83.84548950811094	11.893564122975468	0.0	13.940824693386672	0.0	0.0	13.920698440780171	0.0	43.59324223085362	0.0	0.0	0.0	0.0	99.50495315542466	7.991010602477565	0.0	0.0	0.0	0.0	0.0	3.9958867905684694	0.0	0.0	0.0	0.0	33.83507735133594	0.0	0.0	0.0	0.0	17.910226358688266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.522883626876332	0.0	0.0	0.0	0.0	0.0	0.0	48.93059180565847	0.0	9.958437240232751	7.972649572649572	7.9503173016468915	0.0	0.0	0.0	0.0	0.0	1179.782419497785
HCAMHPDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.124999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HEME-BIOSYNTHESIS-II	0.0	35.89002036659878	0.0	0.0	6.665043342748611	0.0	71.02439024390243	18.635496183206108	6.644204851752021	0.0	0.0	0.0	22.640732265446225	0.0	0.0	0.0	0.0	0.0	4.658783783783784	57.275879748310416	7.9982398239823995	0.0	33.2216563923881	0.0	0.0	47.91738382099828	0.0	14.43943661971831	0.0	0.0	0.0	0.0	67.9264537472961	5.333001214310179	0.0	0.0	0.0	0.0	0.0	2.6612903225806455	0.0	0.0	0.0	0.0	22.661143758062202	0.0	0.0	0.0	0.0	11.995124593716143	5.332542272322753	68.62861610633307	0.0	0.0	0.0	0.0	0.0	0.0	18.64955474070194	0.0	0.0	0.0	0.0	0.0	0.0	14.996762543345948	0.0	5.0	4.0	5.3234476367006485	0.0	0.0	0.0	0.0	0.0	1092.9888914078442
HEMESYN2-PWY	0.0	105.57509171318341	11.947581503176057	0.0	6.665043342748611	0.0	84.40579710144928	49.457266187050365	19.149960757186758	0.0	0.0	0.0	63.40077364904465	0.0	0.0	0.0	0.0	0.0	13.303262392855979	157.00845207188488	11.800515921529712	0.0	39.83929288871032	0.0	0.0	136.43447073747228	0.0	17.27379949452401	0.0	0.0	0.0	0.0	191.8903099577364	15.883979186007485	0.0	0.0	0.0	0.0	0.0	3.1922611850060463	0.0	0.0	0.0	0.0	66.89324426083739	0.0	0.0	0.0	0.0	35.63099110362846	7.9727538544269665	82.187265917603	0.0	3.1990224530319233	0.0	0.0	0.0	0.0	22.375363343546233	0.0	0.0	0.0	0.0	0.0	0.0	49.3427351991469	0.0	5.714285714285714	4.571428571428571	15.335852098131078	0.0	0.0	0.0	0.0	0.0	1360.5704972516937
HISDEG-PWY	0.0	27.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	12.571428571428571	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.689655172413797	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.5
HISTSYN-PWY	5180.630108986783	1581.5711835334478	5158.637029407219	3575.491407681943	3258.4762540059032	3550.094767303256	1617.901018802286	2090.2828311069356	1738.153078202995	3532.727245361626	1986.6714413607879	2785.8313277789657	2969.2459593016524	800.4822448472809	3190.4565145919446	894.9718106241895	1924.3391097809204	1223.0930042854748	704.3704810508618	3742.1052178218392	2272.480276395256	4835.912138641501	1897.1379941444188	2425.0069264698122	2913.729360621318	2414.7775695465893	835.6943476284287	467.4772853462474	5784.6876135066395	4951.6184338569265	3656.797582193047	649.0268640259015	5133.2528766295145	6127.818253692091	6322.268753395117	4774.191922906307	5397.677171085187	1502.8448804750694	1389.1304347826087	747.7006901561933	412.9398810834618	1205.7888186289272	1697.0029484029485	1875.6900026636663	7038.002223900769	6703.294588742665	4124.125791456067	1507.5528999431028	5220.731720653107	2907.693078026321	3745.7468547468607	1317.4774774774774	2171.7147879422546	1184.8490945674046	1862.6041275797375	4394.3311258278145	1558.6666666666667	620.0319696559197	1853.8177332059856	6499.153531753334	5172.250384324112	7370.967411516298	6402.94219525487	6493.779905150386	6973.0540689494	4606.779071459869	418.3088400100768	585.6635653647493	13.880952380952378	172.9467592525055	0.0	147.87319834689538	0.0	0.0	0.0	1251.8562240006406
HOMOSER-METSYN-PWY	1297.9899690057534	74.77697604179818	564.1493155706029	0.0	686.2660005256985	496.15972935419563	184.28982331187507	555.891352465434	137.29474757776643	967.315879259374	545.2125876029792	978.781888874953	1131.666657622388	186.33946689595874	1033.289307610329	71.57542997542997	566.1749687369737	345.1701251785264	215.973231989425	234.863798190251	17.7104182540616	0.0	340.7373020843955	745.6768963520557	0.0	102.15448786501764	402.9944891903349	106.12355212355213	0.0	0.0	1341.8889869604825	107.72520127601398	146.87001256694998	35.76883429775232	0.0	0.0	0.0	468.6342423112302	573.4481671265274	162.52829111666074	88.6244204018547	415.7217133043158	520.8296769046668	644.6197908532819	50.48912558060896	0.0	0.0	0.0	0.0	26.688247630488565	0.0	505.4949534717252	682.7528527748357	0.0	475.1357995917554	907.3508559875345	79.83145758989843	0.0	443.88026351273254	0.0	0.0	1767.3543604076717	0.0	0.0	0.0	72.9376153287243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.42948844558563
HSERMETANA-PWY	1334.2862771765035	1106.5792129162462	813.812783798089	1054.6693607260893	686.5378724334316	496.4281158769369	264.82044311540034	567.6773274224192	249.14192249622548	970.4063523304188	545.2125876029792	1060.2596455290036	1174.308339983857	186.33946689595874	1041.9023394653786	131.313856121264	751.353651146349	354.9740566513901	253.07532011492216	633.4165372836695	218.14084525658322	1114.3266617018407	341.92572709490435	771.8516240630406	527.9792697841726	764.4902827542325	402.9944891903349	122.01299638989168	914.4665572229413	999.7883919472665	1369.9956454123128	116.92936332209871	1118.593377232908	735.2530567516364	585.5935757170945	223.84104568299435	501.95638229634375	483.0136300243143	573.4481671265274	163.21914436904885	132.92448048656865	415.7217133043158	520.8296769046668	665.9024858118789	1261.996651501766	1274.0708554845066	1141.0277432729483	215.84738738607044	1062.458221775404	998.7794078627439	661.9031150606816	505.4949534717252	682.7528527748357	0.0	475.1357995917554	907.3508559875345	79.83145758989843	0.0	444.3559933566233	701.5407248935602	1153.2162773465643	1790.8650551376522	1006.0377454421825	655.6233871191085	1960.3732838935553	976.5134275707222	288.88565822333214	7.485549132947977	7.960687960687961	79.94298745724059	0.0	63.9427036705461	0.0	0.0	0.0	1403.486463857103
ILEUSYN-PWY	10942.82979549153	2284.036919884752	7624.090363287707	5278.3413571547435	5872.694565150018	4981.994223342618	6124.86453231768	5432.425527114872	5295.378271448837	7007.289482753353	6359.028711690966	7461.244859180105	5774.672467656023	4552.839252968352	7820.855854380362	4987.769392972933	5572.41029939223	4482.125756478716	2244.563892826254	5473.076277230062	3085.0417139149263	7089.851565668706	2649.267880160254	4904.176207469137	4177.343312724169	3640.4732567620795	3414.03350258843	3326.5081650882007	8257.530036809521	7549.193770707593	8232.275796446836	1228.2309462513247	7159.86899815202	9217.703925023108	10144.821445398951	6978.050756016028	8353.171842504424	4084.4700876350294	2947.302958864478	2744.8469549763595	1981.2728709734824	5218.491321943899	4104.740454444393	4196.696136630099	10221.960399571655	9967.416299135779	5549.084907411189	2745.3056881669127	7702.593308189456	4765.507707640422	4802.517520396121	2011.5611909938948	3133.382116532823	1893.6206790571664	3290.3539861850372	6104.343206966422	2157.8402582167314	964.1879194630874	2405.281402767055	9991.17226119232	7532.662898794701	10790.601734197146	9232.180756583226	9118.454519144878	9679.941504600602	6412.806303686212	727.8887830889355	1627.1288054193346	1593.9698667140574	1229.8629170476224	1237.630662020906	1577.2705004326633	281.3333333333333	0.0	0.0	3230.160977140443
KETOGLUCONMET-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEU-DEG2-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.141416382596768	0.0	0.0	0.0	24.269391950660236	0.0	0.0	0.0	0.0	0.0	4.998354721948009	61.30365904120116	0.0	0.0	35.62778531292385	0.0	0.0	51.282051282051285	0.0	19.98270644185041	0.0	0.0	0.0	0.0	72.70527649487065	5.713577953243536	0.0	0.0	0.0	0.0	0.0	2.8567090529512242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.849674889882058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.969627942293094	0.0	0.0	0.0	0.0	0.0	0.0	22.373711263122363	0.0	0.0	5.71148665197159	5.70970970970971	0.0	0.0	0.0	0.0	0.0	1303.4268028207134
MET-SAM-PWY	2068.0876520064917	115.64330729130378	883.2234899136586	0.0	1034.2750333906924	838.8086126607353	380.96296641874056	881.8968535074031	298.94480107708586	1595.3102047733466	920.861737446743	1633.717078408754	1742.159566297896	348.2506647405104	1671.7389009072374	158.47835563510657	1053.528849197708	597.8866376200639	376.7090992801591	365.37728066611965	27.637140583004967	0.0	534.3324132158979	1274.122828081854	0.0	158.23836822217663	696.3430733838886	207.9595573093881	0.0	0.0	2313.5414338788746	186.83808612334997	228.28745267607485	55.58688888838693	0.0	0.0	0.0	757.5023274484184	956.7007142922736	272.2820983575739	170.05573168067738	702.6948876152042	824.6511236171383	1033.1223693590534	78.53475121632684	0.0	0.0	0.0	0.0	41.46973146302113	0.0	820.8174006139022	1104.8163505414016	0.0	798.2858023780258	1562.930348535482	127.31882230221876	0.0	765.4008071935085	0.0	0.0	2764.173784766749	0.0	0.0	0.0	113.77211311115796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	334.8223714310008
METH-ACETATE-PWY	0.0	35.867970660146696	7.997526283240569	0.0	6.654135338345864	0.0	0.0	0.0	6.618497109826588	0.0	0.0	0.0	22.558699915942842	0.0	0.0	0.0	0.0	0.0	4.642804967129291	0.0	0.0	0.0	29.092617607329544	0.0	0.0	56.11556719594042	0.0	16.660194174757283	0.0	0.0	0.0	0.0	67.76532683719041	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.992103531476202	0.0	66.00738007380073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.047602913772657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
METHANOGENESIS-PWY	1465.9208270471431	1573.828996282528	1376.775902269462	1677.376182698413	0.0	128.63183766912553	0.0	230.9774046740875	171.25238214068028	40.95827951194457	0.0	476.1714238521171	457.7529873151081	0.0	96.65851443162622	174.30796084923628	765.9203852599276	91.72047959489338	139.368658387556	941.074567462383	357.11382700501906	1898.4311327403282	43.219961892591876	49.90871684609451	914.0852399964571	1264.0740025528569	0.0	28.53834588158434	1564.1697084297907	1756.1883438247057	468.75291613364664	72.27706242133867	1571.561309773176	1366.957671767477	1128.6650684619499	426.79434080991064	955.9337701129645	119.57271305663866	0.0	0.0	82.22670110170013	0.0	0.0	221.75332857794945	2125.4887955023273	2276.567487106204	1777.0379125415686	398.5875204392676	1833.72586476984	1847.3044189723091	889.2028614822302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1322.147955762338	1970.1153152686297	2355.928761259242	1751.9797034949938	1108.8040317875825	2711.7930454283473	1468.990202385286	703.6016182300202	0.0	0.0	246.25612504228656	0.0	112.43239745165452	0.0	0.0	0.0	0.0
